,Model,model_len,Process Date,metrics,scores
1105,unet,100 imagens,2023.06.02-20.32.27,Precision,0.7124183006535948
1106,logisticRegression,50 imagens,2023.03.26-07.00.18,Precision,0.7375886524822695
1107,unet,50 imagens,2023.03.26-07.02.39,Precision,0.9743589743589745
1108,logisticRegression_proba,50 imagens,2023.03.26-11.25.23,Precision,0.6771653543307087
1109,logisticRegression_proba,50 imagens,2023.03.26-11.28.40,Precision,0.8802395209580839
1110,unet,50 imagens,2023.03.26-15.52.33,Precision,1.0
1111,unet,50 imagens,2023.03.26-15.53.37,Precision,0.8863636363636364
1112,unet,50 imagens,2023.03.26-18.43.02,Precision,0.96875
1113,unet,50 imagens,2023.03.26-18.45.32,Precision,0.0
1114,unet,50 imagens,2023.03.26-18.56.14,Precision,0.8486486486486486
1115,unet,50 imagens,2023.03.26-18.59.12,Precision,0.8716216216216216
1116,unet,50 imagens,2023.03.26-19.01.32,Precision,0.9702970297029704
1117,unet,50 imagens,2023.03.26-22.54.06,Precision,0.9883720930232558
1118,unet,50 imagens,2023.03.26-22.54.41,Precision,0.9864864864864864
1119,logisticRegression_proba,50 imagens,2023.03.26-22.56.46,Precision,0.3157894736842105
1120,logisticRegression_proba,50 imagens,2023.03.26-22.57.27,Precision,0.7903225806451613
1121,unet,50 imagens,2023.03.28-22.27.27,Precision,0.8507462686567164
1122,unet,50 imagens,2023.03.28-22.29.11,Precision,0.9928571428571428
1123,unet,50 imagens,2023.03.28-22.40.02,Precision,0.9871794871794872
1124,unet,50 imagens,2023.03.28-22.40.42,Precision,0.867816091954023
1125,unet,50 imagens,2023.03.28-22.41.32,Precision,0.8378378378378378
1126,unet,50 imagens,2023.03.29-21.52.58,Precision,1.0
1127,unet,50 imagens,2023.03.29-21.54.34,Precision,0.8163265306122449
1128,unet,50 imagens,2023.03.29-21.57.23,Precision,0.9829059829059827
1129,unet,50 imagens,2023.03.29-22.03.33,Precision,0.9681528662420382
1130,unet,50 imagens,2023.03.29-22.07.18,Precision,1.0
1131,logisticRegression_proba,50 imagens,2023.03.30-12.27.27,Precision,0.719626168224299
1132,unet,50 imagens,2023.03.30-12.28.32,Precision,0.8768115942028986
1133,unet,50 imagens,2023.03.30-12.29.32,Precision,0.7068965517241379
1134,unet,50 imagens,2023.03.30-12.31.57,Precision,0.9838709677419356
1135,unet,50 imagens,2023.03.30-12.33.04,Precision,1.0
1136,unet,50 imagens,2023.03.30-12.33.45,Precision,0.8558558558558559
1137,unet,50 imagens,2023.03.30-16.13.37,Precision,0.8620689655172413
1138,unet,50 imagens,2023.03.30-17.34.33,Precision,0.9240506329113924
1139,unet,50 imagens,2023.03.30-19.58.05,Precision,0.77
1140,unet,50 imagens,2023.03.30-19.58.41,Precision,0.9821428571428572
1141,unet,50 imagens,2023.03.30-20.03.56,Precision,0.8303571428571429
1142,unet,50 imagens,2023.03.30-20.04.42,Precision,0.8861788617886179
1143,unet,50 imagens,2023.06.02-19.19.46,Precision,0.90625
1144,unet,50 imagens,2023.06.02-19.22.04,Precision,0.9054054054054054
1145,unet,50 imagens,2023.06.02-19.22.49,Precision,0.8793103448275862
1146,unet,50 imagens,2023.06.02-19.23.39,Precision,0.6807228915662651
1147,unet,50 imagens,2023.06.02-19.28.13,Precision,0.8062015503875969
1148,unet,50 imagens,2023.06.02-19.29.01,Precision,0.6455026455026455
1149,unet,50 imagens,2023.06.02-19.38.05,Precision,0.6857142857142857
1150,unet,50 imagens,2023.06.02-20.22.44,Precision,0.868421052631579
1151,unet,50 imagens,2023.06.02-20.23.50,Precision,0.912621359223301
1152,unet,50 imagens,2023.06.02-20.26.43,Precision,0.788135593220339
1153,unet,50 imagens,2023.06.02-20.30.15,Precision,0.7878787878787878
1154,unet,50 imagens,2023.06.02-20.31.45,Precision,0.8440366972477065
1155,unet,50 imagens,2023.06.02-20.32.27,Precision,0.7077922077922078
1156,logisticRegression,226 somente optico,2023.03.26-07.00.18,Precision,0.7375886524822695
1157,unet,226 somente optico,2023.03.26-07.02.39,Precision,0.9871794871794872
1158,logisticRegression_proba,226 somente optico,2023.03.26-11.25.23,Precision,0.6771653543307087
1159,logisticRegression_proba,226 somente optico,2023.03.26-11.28.40,Precision,0.8802395209580839
1160,unet,226 somente optico,2023.03.26-15.52.33,Precision,1.0
1161,unet,226 somente optico,2023.03.26-15.53.37,Precision,0.5396825396825397
1162,unet,226 somente optico,2023.03.26-18.43.02,Precision,1.0
1163,unet,226 somente optico,2023.03.26-18.45.32,Precision,0.0
1164,unet,226 somente optico,2023.03.26-18.56.14,Precision,0.875
1165,unet,226 somente optico,2023.03.26-18.59.12,Precision,1.0
1166,unet,226 somente optico,2023.03.26-19.01.32,Precision,1.0
1167,logisticRegression_proba,226 somente optico,2023.03.26-22.54.06,Precision,0.4285714285714285
1168,logisticRegression_proba,226 somente optico,2023.03.26-22.54.41,Precision,1.0
1169,unet,226 somente optico,2023.03.26-22.56.46,Precision,1.0
1170,logisticRegression_proba,226 somente optico,2023.03.26-22.57.27,Precision,0.7903225806451613
1171,unet,226 somente optico,2023.03.28-22.27.27,Precision,1.0
1172,logisticRegression_proba,226 somente optico,2023.03.28-22.29.11,Precision,0.6837606837606838
1173,unet,226 somente optico,2023.03.28-22.40.02,Precision,0.0
1174,unet,226 somente optico,2023.03.28-22.40.42,Precision,1.0
1175,unet,226 somente optico,2023.03.28-22.41.32,Precision,0.0
1176,unet,226 somente optico,2023.03.29-21.52.58,Precision,1.0
1177,logisticRegression_proba,226 somente optico,2023.03.29-21.54.34,Precision,0.3396226415094339
1178,logisticRegression_proba,226 somente optico,2023.03.29-21.57.23,Precision,0.6481481481481481
1179,logisticRegression_proba,226 somente optico,2023.03.29-22.03.33,Precision,0.221311475409836
1180,unet,226 somente optico,2023.03.29-22.07.18,Precision,1.0
1181,logisticRegression_proba,226 somente optico,2023.03.30-12.27.27,Precision,0.719626168224299
1182,logisticRegression_proba,226 somente optico,2023.03.30-12.28.32,Precision,0.7614678899082569
1183,unet,226 somente optico,2023.03.30-12.29.32,Precision,0.3333333333333333
1184,unet,226 somente optico,2023.03.30-12.31.57,Precision,0.0
1185,unet,226 somente optico,2023.03.30-12.33.04,Precision,1.0
1186,unet,226 somente optico,2023.03.30-12.33.45,Precision,0.8793103448275862
1187,unet,226 somente optico,2023.03.30-16.13.37,Precision,0.9534883720930232
1188,unet,226 somente optico,2023.03.30-17.34.33,Precision,0.9192546583850932
1189,unet,226 somente optico,2023.03.30-19.58.05,Precision,0.6559139784946236
1190,logisticRegression_proba,226 somente optico,2023.03.30-19.58.41,Precision,0.2661290322580645
1191,unet,226 somente optico,2023.03.30-20.03.56,Precision,0.7435897435897436
1192,unet,226 somente optico,2023.03.30-20.04.42,Precision,0.902439024390244
1193,unet,226 somente optico,2023.06.02-19.19.46,Precision,0.9701492537313432
1194,unet,226 somente optico,2023.06.02-19.22.04,Precision,1.0
1195,unet,226 somente optico,2023.06.02-19.22.49,Precision,0.8867924528301887
1196,unet,226 somente optico,2023.06.02-19.23.39,Precision,0.3028571428571429
1197,unet,226 somente optico,2023.06.02-19.28.13,Precision,0.8941176470588236
1198,unet,226 somente optico,2023.06.02-19.29.01,Precision,0.891566265060241
1199,unet,226 somente optico,2023.06.02-19.38.05,Precision,0.5923076923076923
1200,unet,226 somente optico,2023.06.02-20.22.44,Precision,0.9787234042553192
1201,unet,226 somente optico,2023.06.02-20.23.50,Precision,0.5492957746478874
1202,unet,226 somente optico,2023.06.02-20.26.43,Precision,0.6210526315789474
1203,unet,226 somente optico,2023.06.02-20.30.15,Precision,0.873015873015873
1204,unet,226 somente optico,2023.06.02-20.31.45,Precision,0.918918918918919
1205,unet,226 somente optico,2023.06.02-20.32.27,Precision,0.65
1206,unet,175 imagens,2023.03.26-07.00.18,Precision,0.9320388349514565
1207,unet,175 imagens,2023.03.26-07.02.39,Precision,0.964102564102564
1208,unet,175 imagens,2023.03.26-11.25.23,Precision,0.8333333333333334
1209,unet,175 imagens,2023.03.26-11.28.40,Precision,0.9949238578680204
1210,unet,175 imagens,2023.03.26-15.52.33,Precision,0.9090909090909092
1211,unet,175 imagens,2023.03.26-15.53.37,Precision,0.875
1212,unet,175 imagens,2023.03.26-18.43.02,Precision,0.91156462585034
1213,unet,175 imagens,2023.03.26-18.45.32,Precision,0.9076923076923076
1214,unet,175 imagens,2023.03.26-18.56.14,Precision,0.6909871244635193
1215,unet,175 imagens,2023.03.26-18.59.12,Precision,0.8701298701298701
1216,unet,175 imagens,2023.03.26-19.01.32,Precision,0.9448818897637796
1217,unet,175 imagens,2023.03.26-22.54.06,Precision,0.8478260869565217
1218,unet,175 imagens,2023.03.26-22.54.41,Precision,0.966346153846154
1219,unet,175 imagens,2023.03.26-22.56.46,Precision,0.9069767441860463
1220,unet,175 imagens,2023.03.26-22.57.27,Precision,0.964824120603015
1221,unet,175 imagens,2023.03.28-22.27.27,Precision,0.7771084337349398
1222,unet,175 imagens,2023.03.28-22.29.11,Precision,0.96
1223,unet,175 imagens,2023.03.28-22.40.02,Precision,0.8623853211009175
1224,unet,175 imagens,2023.03.28-22.40.42,Precision,0.8571428571428571
1225,unet,175 imagens,2023.03.28-22.41.32,Precision,0.8482142857142857
1226,unet,175 imagens,2023.03.29-21.52.58,Precision,0.9369369369369368
1227,logisticRegression_proba,175 imagens,2023.03.29-21.54.34,Precision,0.3396226415094339
1228,unet,175 imagens,2023.03.29-21.57.23,Precision,0.8287671232876712
1229,unet,175 imagens,2023.03.29-22.03.33,Precision,0.9802955665024632
1230,unet,175 imagens,2023.03.29-22.07.18,Precision,0.8484848484848485
1231,unet,175 imagens,2023.03.30-12.27.27,Precision,0.97196261682243
1232,unet,175 imagens,2023.03.30-12.28.32,Precision,0.8269230769230769
1233,unet,175 imagens,2023.03.30-12.29.32,Precision,0.872093023255814
1234,unet,175 imagens,2023.03.30-12.31.57,Precision,0.9393939393939394
1235,unet,175 imagens,2023.03.30-12.33.04,Precision,0.8046875
1236,unet,175 imagens,2023.03.30-12.33.45,Precision,0.855072463768116
1237,unet,175 imagens,2023.03.30-16.13.37,Precision,0.8756218905472637
1238,unet,175 imagens,2023.03.30-17.34.33,Precision,0.8816568047337278
1239,unet,175 imagens,2023.03.30-19.58.05,Precision,0.9831932773109244
1240,unet,175 imagens,2023.03.30-19.58.41,Precision,0.9291338582677166
1241,unet,175 imagens,2023.03.30-20.03.56,Precision,0.76875
1242,unet,175 imagens,2023.03.30-20.04.42,Precision,0.8818897637795275
1243,unet,175 imagens,2023.06.02-19.19.46,Precision,0.810126582278481
1244,unet,175 imagens,2023.06.02-19.22.04,Precision,0.8457142857142858
1245,unet,175 imagens,2023.06.02-19.22.49,Precision,0.7573529411764706
1246,unet,175 imagens,2023.06.02-19.23.39,Precision,0.6746987951807228
1247,unet,175 imagens,2023.06.02-19.28.13,Precision,0.9043478260869564
1248,unet,175 imagens,2023.06.02-19.29.01,Precision,0.5754716981132075
1249,unet,175 imagens,2023.06.02-19.38.05,Precision,0.8278688524590164
1250,unet,175 imagens,2023.06.02-20.22.44,Precision,0.928
1251,unet,175 imagens,2023.06.02-20.23.50,Precision,0.9649122807017544
1252,unet,175 imagens,2023.06.02-20.26.43,Precision,0.7768595041322314
1253,unet,175 imagens,2023.06.02-20.30.15,Precision,0.9076923076923076
1254,unet,175 imagens,2023.06.02-20.31.45,Precision,0.8870967741935484
1255,unet,175 imagens,2023.06.02-20.32.27,Precision,0.7414965986394558
1256,unet,150 imagens,2023.03.26-07.00.18,Precision,1.0
1257,unet,150 imagens,2023.03.26-07.02.39,Precision,0.9722222222222222
1258,unet,150 imagens,2023.03.26-11.25.23,Precision,0.88
1259,unet,150 imagens,2023.03.26-11.28.40,Precision,0.9897959183673468
1260,unet,150 imagens,2023.03.26-15.52.33,Precision,0.9714285714285714
1261,unet,150 imagens,2023.03.26-15.53.37,Precision,0.8920863309352518
1262,unet,150 imagens,2023.03.26-18.43.02,Precision,0.9568345323741008
1263,unet,150 imagens,2023.03.26-18.45.32,Precision,0.9140625
1264,unet,150 imagens,2023.03.26-18.56.14,Precision,0.7815533980582524
1265,unet,150 imagens,2023.03.26-18.59.12,Precision,0.8758169934640523
1266,unet,150 imagens,2023.03.26-19.01.32,Precision,0.9243697478991596
1267,unet,150 imagens,2023.03.26-22.54.06,Precision,0.9285714285714286
1268,unet,150 imagens,2023.03.26-22.54.41,Precision,0.9760479041916168
1269,unet,150 imagens,2023.03.26-22.56.46,Precision,1.0
1270,unet,150 imagens,2023.03.26-22.57.27,Precision,1.0
1271,unet,150 imagens,2023.03.28-22.27.27,Precision,0.8389261744966443
1272,unet,150 imagens,2023.03.28-22.29.11,Precision,0.96
1273,unet,150 imagens,2023.03.28-22.40.02,Precision,0.9886363636363636
1274,unet,150 imagens,2023.03.28-22.40.42,Precision,0.8813559322033898
1275,unet,150 imagens,2023.03.28-22.41.32,Precision,0.7723577235772358
1276,unet,150 imagens,2023.03.29-21.52.58,Precision,1.0
1277,logisticRegression_proba,150 imagens,2023.03.29-21.54.34,Precision,0.3396226415094339
1278,unet,150 imagens,2023.03.29-21.57.23,Precision,0.8656716417910447
1279,unet,150 imagens,2023.03.29-22.03.33,Precision,0.99009900990099
1280,unet,150 imagens,2023.03.29-22.07.18,Precision,1.0
1281,unet,150 imagens,2023.03.30-12.27.27,Precision,0.956140350877193
1282,unet,150 imagens,2023.03.30-12.28.32,Precision,0.8775510204081632
1283,unet,150 imagens,2023.03.30-12.29.32,Precision,0.8118811881188119
1284,unet,150 imagens,2023.03.30-12.31.57,Precision,0.9090909090909092
1285,unet,150 imagens,2023.03.30-12.33.04,Precision,0.8306451612903226
1286,unet,150 imagens,2023.03.30-12.33.45,Precision,0.8424657534246576
1287,unet,150 imagens,2023.03.30-16.13.37,Precision,0.8529411764705882
1288,unet,150 imagens,2023.03.30-17.34.33,Precision,0.8418079096045198
1289,unet,150 imagens,2023.03.30-19.58.05,Precision,0.8695652173913043
1290,unet,150 imagens,2023.03.30-19.58.41,Precision,0.9485294117647058
1291,unet,150 imagens,2023.03.30-20.03.56,Precision,0.8175675675675675
1292,unet,150 imagens,2023.03.30-20.04.42,Precision,0.9016393442622952
1293,unet,150 imagens,2023.06.02-19.19.46,Precision,0.8273381294964028
1294,unet,150 imagens,2023.06.02-19.22.04,Precision,0.8604651162790697
1295,unet,150 imagens,2023.06.02-19.22.49,Precision,0.8487394957983193
1296,unet,150 imagens,2023.06.02-19.23.39,Precision,0.6686046511627907
1297,unet,150 imagens,2023.06.02-19.28.13,Precision,0.8666666666666667
1298,unet,150 imagens,2023.06.02-19.29.01,Precision,0.5700934579439252
1299,unet,150 imagens,2023.06.02-19.38.05,Precision,0.7535211267605634
1300,unet,150 imagens,2023.06.02-20.22.44,Precision,1.0
1301,unet,150 imagens,2023.06.02-20.23.50,Precision,0.9152542372881356
1302,unet,150 imagens,2023.06.02-20.26.43,Precision,0.734375
1303,unet,150 imagens,2023.06.02-20.30.15,Precision,0.8382352941176471
1304,unet,150 imagens,2023.06.02-20.31.45,Precision,0.8661417322834646
1305,unet,150 imagens,2023.06.02-20.32.27,Precision,0.7414965986394558
1306,unet,200 imagens,2023.03.26-07.00.18,Precision,1.0
1307,unet,200 imagens,2023.03.26-07.02.39,Precision,0.989010989010989
1308,unet,200 imagens,2023.03.26-11.25.23,Precision,0.9611650485436892
1309,unet,200 imagens,2023.03.26-11.28.40,Precision,0.9759615384615384
1310,unet,200 imagens,2023.03.26-15.52.33,Precision,0.9876543209876544
1311,unet,200 imagens,2023.03.26-15.53.37,Precision,0.8928571428571429
1312,unet,200 imagens,2023.03.26-18.43.02,Precision,0.9432624113475178
1313,unet,200 imagens,2023.03.26-18.45.32,Precision,0.875
1314,unet,200 imagens,2023.03.26-18.56.14,Precision,0.7815533980582524
1315,unet,200 imagens,2023.03.26-18.59.12,Precision,0.9103448275862068
1316,unet,200 imagens,2023.03.26-19.01.32,Precision,0.957983193277311
1317,unet,200 imagens,2023.03.26-22.54.06,Precision,0.92
1318,unet,200 imagens,2023.03.26-22.54.41,Precision,0.9946808510638298
1319,unet,200 imagens,2023.03.26-22.56.46,Precision,1.0
1320,unet,200 imagens,2023.03.26-22.57.27,Precision,0.9918032786885246
1321,unet,200 imagens,2023.03.28-22.27.27,Precision,0.8775510204081632
1322,unet,200 imagens,2023.03.28-22.29.11,Precision,0.9593023255813954
1323,unet,200 imagens,2023.03.28-22.40.02,Precision,0.9239130434782608
1324,unet,200 imagens,2023.03.28-22.40.42,Precision,0.8908045977011494
1325,unet,200 imagens,2023.03.28-22.41.32,Precision,0.7916666666666666
1326,unet,200 imagens,2023.03.29-21.52.58,Precision,0.9611650485436892
1327,logisticRegression_proba,200 imagens,2023.03.29-21.54.34,Precision,0.3396226415094339
1328,unet,200 imagens,2023.03.29-21.57.23,Precision,0.950413223140496
1329,unet,200 imagens,2023.03.29-22.03.33,Precision,0.9850746268656716
1330,unet,200 imagens,2023.03.29-22.07.18,Precision,0.0
1331,unet,200 imagens,2023.03.30-12.27.27,Precision,1.0
1332,unet,200 imagens,2023.03.30-12.28.32,Precision,0.8835616438356164
1333,unet,200 imagens,2023.03.30-12.29.32,Precision,0.76
1334,unet,200 imagens,2023.03.30-12.31.57,Precision,0.9306930693069309
1335,unet,200 imagens,2023.03.30-12.33.04,Precision,0.961904761904762
1336,unet,200 imagens,2023.03.30-12.33.45,Precision,0.8712121212121212
1337,unet,200 imagens,2023.03.30-16.13.37,Precision,0.8669950738916257
1338,unet,200 imagens,2023.03.30-17.34.33,Precision,0.861271676300578
1339,unet,200 imagens,2023.03.30-19.58.05,Precision,0.965034965034965
1340,unet,200 imagens,2023.03.30-19.58.41,Precision,0.991304347826087
1341,unet,200 imagens,2023.03.30-20.03.56,Precision,0.8231292517006803
1342,unet,200 imagens,2023.03.30-20.04.42,Precision,0.9083333333333332
1343,unet,200 imagens,2023.06.02-19.19.46,Precision,0.8187919463087249
1344,unet,200 imagens,2023.06.02-19.22.04,Precision,0.8757396449704142
1345,unet,200 imagens,2023.06.02-19.22.49,Precision,0.865546218487395
1346,unet,200 imagens,2023.06.02-19.23.39,Precision,0.6647398843930635
1347,unet,200 imagens,2023.06.02-19.28.13,Precision,0.8455284552845529
1348,unet,200 imagens,2023.06.02-19.29.01,Precision,0.6559139784946236
1349,unet,200 imagens,2023.06.02-19.38.05,Precision,0.7202797202797203
1350,unet,200 imagens,2023.06.02-20.22.44,Precision,0.956896551724138
1351,unet,200 imagens,2023.06.02-20.23.50,Precision,0.940677966101695
1352,unet,200 imagens,2023.06.02-20.26.43,Precision,0.8867924528301887
1353,unet,200 imagens,2023.06.02-20.30.15,Precision,0.0
1354,unet,200 imagens,2023.06.02-20.31.45,Precision,0.8709677419354839
1355,unet,200 imagens,2023.06.02-20.32.27,Precision,0.7956204379562044
1356,unet,226 imagens,2021.07.27-20.24.13,F1,0.9825174825174824
1357,unet,226 imagens,2022.04.09-22.15.32,F1,0.7734553775743706
1358,unet,226 imagens,2023.03.26-07.00.18,F1,0.7165991902834007
1359,unet,226 imagens,2023.03.26-07.02.39,F1,0.9635416666666666
1360,logisticRegression_proba,226 imagens,2023.03.26-11.25.23,F1,0.6466165413533835
1361,unet,226 imagens,2023.03.26-11.28.40,F1,0.8070953436807097
1362,unet,226 imagens,2023.03.26-15.52.33,F1,0.8934010152284264
1363,unet,226 imagens,2023.03.26-15.53.37,F1,0.9438202247191012
1364,unet,226 imagens,2023.03.26-18.43.02,F1,0.9537366548042704
1365,unet,226 imagens,2023.03.26-18.45.32,F1,0.937007874015748
1366,unet,226 imagens,2023.03.26-18.56.14,F1,0.8773841961852862
1367,unet,226 imagens,2023.03.26-18.59.12,F1,0.9103448275862068
1368,unet,226 imagens,2023.03.26-19.01.32,F1,0.8197879858657243
1369,unet,226 imagens,2023.03.26-22.54.06,F1,0.9551020408163264
1370,unet,226 imagens,2023.03.26-22.54.41,F1,0.9081885856079404
1371,unet,226 imagens,2023.03.26-22.56.46,F1,0.944
1372,unet,226 imagens,2023.03.26-22.57.27,F1,0.9376558603491272
1373,unet,226 imagens,2023.03.28-22.27.27,F1,0.8641114982578397
1374,unet,226 imagens,2023.03.28-22.29.11,F1,0.9768786127167628
1375,unet,226 imagens,2023.03.28-22.40.02,F1,0.9479166666666666
1376,unet,226 imagens,2023.03.28-22.40.42,F1,0.9313432835820896
1377,unet,226 imagens,2023.03.28-22.41.32,F1,0.8785046728971962
1378,unet,226 imagens,2023.03.29-21.52.58,F1,0.9276595744680852
1379,logisticRegression_proba,226 imagens,2023.03.29-21.54.34,F1,0.3428571428571428
